,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
428,Blockhive,FinTech,-,1,? 10.6K,? 35,2017,http://blockhive.ee/
429,Mikaels Lab,Business,-,5,? 10.6K,? 152.2K,2018,https://mikaels.com/
430,,software & HR,,,,,,
431,Geneto,"HealthTech, Life","B2C,",5,? 10.2K,? 39.6K,2016,https://geneto.com/
432,,sciences &,B2B2C,,,,,
433,,Wellness,,,,,,
434,Sharewell,Business,B2B,7,? 10.1K,? 15.6K,2020,www.sharewell.eu
435,,software & HR,,,,,,
436,SOMA Smart Home,Consumer,"B2B, B2C",4,? 10.1K,? 175.8K,2013,www.somasmarthome.com
437,,products and,,,,,,
438,,services,,,,,,
439,Botguard,CyberTech,B2B,1,? 9.9K,? 14.7K,2019,https://botguard.net
440,LoQuiz,TravelTech,B2B,6,? 9.9K,? 46.6K,2011,loquiz.com
441,Hundred5,Business,-,3,? 9.8K,? 35.2K,2017,http://hundred5.com/
442,,software & HR,,,,,,
443,Autlo OU,Transportation,B2B2C,6,? 9.7K,? 54.7K,2013,www.autlo.com
444,,& Logistics,,,,,,
445,IMEPILT STUDIOS,Communication,B2B2C,11,? 9.7K,? 2.2K,2017,www.imepilt.com
446,BASIS ID,CyberTech,"B2B, B2C",8,? 9.5K,-,2016,https://basisid.com
447,Eliis,EdTech,"B2B, B2G,",8,? 9.5K,? 36.5K,2013,www.eliis.ee
448,,,B2C,,,,,
449,Mekl,Business,B2B,2,? 9.4K,? 8.6K,2019,https://www.mekl.io/
450,,software & HR,,,,,,
451,Hoovi,FinTech,B2B,8,? 9.3K,? 64.4K,2018,www.hoovi.ee
452,Futuclass,EdTech,"B2G, B2C,",8,? 9.2K,? 1.7K,2019,www.futuclass.com
453,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
454,,,model,count 2Q,taxes 2Q,2Q,founded,
455,Airpatrol,CleanTech,-,2,? 9.2K,? 78.4K,2012,http://www.airpatrol.eu/
456,Migrevention,"HealthTech, Life","B2B, B2C,",6,? 9.2K,-,2020,www.migrevention.com
457,,sciences &,B2B2C,,,,,
458,,Wellness,,,,,,
459,Airobot,CleanTech,"B2B, B2C",3,? 9.1K,? 91.3K,2013,www.airobot.ee
460,Erplybooks,FinTech,-,6,? 8.9K,? 29.3K,2011,https://www.erplybooks.com/
461,Connected Baltics OU,Communication,B2B,3,? 8.8K,? 4.8K,2016,www.connectedbaltics.com
462,Hive.id,CyberTech,B2B2C,1,? 8.8K,-,2018,https://hive.id
463,Coursy.io,Business,"B2B, B2G,",4,? 8.8K,? 400.4K,2019,https://www.coursy.io/
464,,software & HR,B2B2C,,,,,
465,CostPocket,FinTech,B2B,4,? 8.5K,? 29.6K,2016,https://www.costpocket.com
466,Praktikal,EdTech,"B2B, B2G,",8,? 8.4K,? 17.4K,2021,https://praktikal.ee
467,,,B2C,,,,,
468,NAMESONG,Gaming,B2C,2,? 8.4K,-,2018,www.namesong.com
469,New Garage Time,Business,-,5,? 8.4K,? 42.8K,2011,http://www.newtime.ee/
470,,software & HR,,,,,,
471,Snabb,Business,B2B,6,? 8.2K,? 150.2K,2015,https://barking.ee/
472,,software & HR,,,,,,
473,JxBrowser,Business,B2B,3,? 8K,? 2.6M,2016,https://www.teamdev.com/jxbrowser
474,,software & HR,,,,,,
475,Vocal Image,EdTech,B2C,1,? 8K,? 142.8K,2021,https://www.vocalimage.app/
476,Mediamodifier,AdTech &,"B2B, B2C,",3,? 8K,? 50.8K,2019,https://mediamodifier.com
477,,Creative Tech,B2B2C,,,,,
478,SetGo,Business,B2B,3,? 7.9K,? 75.2K,2019,https://www.setgo.ee/
479,,software & HR,,,,,,
480,Autobahn,Transportation,"B2B,",5,? 7.9K,? 91K,2013,www.autobahn.tech
481,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
482,,,model,count 2Q,taxes 2Q,2Q,founded,
483,,& Logistics,B2B2C,,,,,
484,ForkLog Group OU,Communication,"B2B, B2C",5,? 7.7K,? 54.6K,2018,https://forklog.com/
485,YuMuuv,"HealthTech, Life","B2B,",2,? 7.7K,? 15.7K,2019,https://yumuuv.com
486,,sciences &,B2B2C,,,,,
487,,Wellness,,,,,,
488,Ringy,Consumer,B2B2C,4,? 7.6K,? 85.9K,2020,www.ringy.app
489,,products and,,,,,,
490,,services,,,,,,
491,Einsteins Square,EdTech,B2B2C,2,? 7.5K,? 354.4K,2018,https://square.lepreschools.com
492,So.Fa.Dog,AdTech &,"B2B,",10,? 7.5K,? 11.8K,2020,https://so.fa.dog
493,,Creative Tech,B2B2C,,,,,
494,CareMate,Consumer,C2C,5,? 7.5K,? 3.4K,2017,www.caremate.ee
495,,products and,,,,,,
496,,services,,,,,,
497,Natufia Labs,AgTech &,"B2B, B2C",2,? 7.3K,? 24K,2014,www.natufia.com
498,,FoodTech,,,,,,
499,Ninja Solutions,PropTech &,-,4,? 7.3K,? 11.7K,2012,https://ninja.solutions/
500,,Construction,,,,,,
501,Ari Care,CleanTech,"B2B, B2C,",6,? 7.3K,? 14.6K,2021,https://ari.shop
502,,,B2B2C,,,,,
503,DATA CORPORATION OU,Business,"B2B, B2G,",3,? 7.1K,? 21.8K,2018,https://identix.one
504,,software & HR,B2B2C,,,,,
505,VARCUS Solutions,Transportation,B2B,3,? 7K,? 28.7K,2020,https://varcus.com/
506,,& Logistics,,,,,,
507,Themo,CleanTech,B2B,6,? 7K,? 53.5K,2014,https://themo.io/
508,Eliko RTLS,Advanced,B2B,2,? 6.9K,? 13.1K,2019,https://www.eliko.tech
509,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
510,,,model,count 2Q,taxes 2Q,2Q,founded,
511,PowerUp Fuel Cells OU,CleanTech,"B2B,",5,? 6.8K,? 241,2016,https://powerup-tech.com
512,,,B2B2C,,,,,
513,DigiFlak,CyberTech,"B2B, B2C",1,? 6.8K,? 78,2013,www.digiflak.com
514,Moticheck,Business,B2B,3,? 6.8K,? 5.4K,2021,moticheck.com
515,,software & HR,,,,,,
516,Local Guide OU,TravelTech,"C2C, B2C",1,? 6.8K,? 3.8K,2012,www.likealocalguide.com
517,LANDEX,FinTech,"B2B, B2C",3,? 6.7K,-,2021,https://www.landex.ai/
518,Allies,Business,B2B,2,? 6.4K,? 4.7K,2018,https://allies.digital
519,,software & HR,,,,,,
520,R8 TECHNOLOGIES,PropTech &,B2B,8,? 6.4K,? 37.4K,2017,https://r8tech.io/
521,,Construction,,,,,,
522,Forestbook,AgTech &,B2B,2,? 6K,? 16.8K,2018,https://www.forestbook.com
523,,FoodTech,,,,,,
524,Gratitude Services,Consumer,"B2B, B2C",11,? 5.9K,? 24.2K,2019,https://gratitudeservices.com
525,,products and,,,,,,
526,,services,,,,,,
527,DefSecIntel,CyberTech,"B2B, B2G",8,? 5.9K,? 49.5K,2018,www.defsecintel.com
528,Folderit,Business,B2B,1,? 5.8K,? 45.2K,2014,https://www.folderit.com
529,,software & HR,,,,,,
530,Yaga,Consumer,C2C,2,? 5.8K,? 34K,2017,yaga.co.za
531,,products and,,,,,,
532,,services,,,,,,
533,Crezu,FinTech,B2C,2,? 5.8K,? 2M,2018,crezu.com
534,itrays OU,Consumer,"B2B,",3,? 5.7K,? 83.7K,2020,https://itrays.ee
535,,products and,B2B2C,,,,,
536,,services,,,,,,
537,Avokaado,Business,"B2B, B2C",4,? 5.7K,? 24.5K,2015,www.avokaado.com
538,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
539,,,model,count 2Q,taxes 2Q,2Q,founded,
540,Consorto,PropTech &,"B2B,",2,? 5.7K,? 12.9K,2017,www.consorto.com
541,,Construction,B2B2C,,,,,
542,GDPR Register,Business,B2B,1,? 5.5K,? 14.6K,2018,www.gdprregister.eu
543,,software & HR,,,,,,
544,WIP (workinpeace.io),Business,"B2B,",3,? 5.4K,? 13.9K,2018,https://workinpeace.io/venues/
545,,software & HR,B2B2C,,,,,meetings
546,Operose Labs OU,Business,B2B,2,? 5.3K,? 12.8K,2017,www.operose.io
547,,software & HR,,,,,,
548,PDF Generator API,Business,B2B,3,? 5.3K,? 44.9K,2012,https://pdfgeneratorapi.com/
549,,software & HR,,,,,,
550,MOST TECHNOLOGY,Business,"B2B,",1,? 5.3K,-,2021,https://most.technology
551,,software & HR,B2B2C,,,,,
552,TwogNation,Gaming,B2C,2,? 5.2K,? 75.5K,2017,www.twoghub.com
553,FashLab,AdTech &,B2B2C,3,? 5.2K,? 251.1K,2016,www.fashlab.com
554,,Creative Tech,,,,,,
555,ForPeeps Payments,FinTech,B2B2C,3,? 5K,? 22.1K,2018,https://forpeeps.eu
556,Digital Wedding!,Consumer,"B2G, B2C",2,? 5K,? 31.4K,2019,www.securetech.ee/dw
557,,products and,,,,,,
558,,services,,,,,,
559,Polkadex,FinTech,B2C,3,? 4.8K,-,2020,https://www.polkadex.trade/
560,Gallerist,AdTech &,-,3,? 4.8K,? 25K,2014,http://galleristapp.com/
561,,Creative Tech,,,,,,
562,Unreal24 Solutions OU,Gaming,B2C,7,? 4.8K,-,2017,www.u24solutions.com
563,QPage.one,Business,B2B,4,? 4.8K,? 18.1K,2020,https://www.qpage.one/
564,,software & HR,,,,,,
565,CAV Solutions,CyberTech,B2B,2,? 4.7K,? 6.4K,2021,cav.ee
566,Furnum OU,Consumer,B2B2C,4,? 4.6K,? 10.4K,2019,www.furnum.ee
567,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
568,,,model,count 2Q,taxes 2Q,2Q,founded,
569,,products and,,,,,,
570,,services,,,,,,
571,Rephop,FinTech,B2B,2,? 4.5K,? 38.4K,2013,https://www.rephop.com/
572,reWiLD,CleanTech,"B2B, B2G",3,? 4.5K,? 34.3K,2013,www.rewild.ee
573,Reverse Resources,CleanTech,B2B,3,? 4.5K,? 19K,2014,http://www.reverseresources.net
574,Tuum,FinTech,B2B,16,? 4.4K,? 324.3K,2019,https://tuumplatform.com/
575,BaBash,Consumer,B2B2C,2,? 4.4K,? 3.7K,2018,babash.eu
576,,products and,,,,,,
577,,services,,,,,,
578,Overstep by Gamecan,Gaming,"B2B, B2C",5,? 4.4K,? 5.7K,2015,www.overstepgame.com
579,KosherDev,AgTech &,-,2,? 4.4K,? 51.4K,2014,https://kosherdev.com/
580,,FoodTech,,,,,,
581,IDKliendikaart,AdTech &,-,1,? 4.3K,? 3.9K,2013,http://www.kliendikaardid.ee/
582,,Creative Tech,,,,,,
583,PRNEWS.IO,AdTech &,"B2B,",2,? 4.3K,? 168.1K,2018,https://prnews.io
584,,Creative Tech,B2B2C,,,,,
585,Quppy,FinTech,B2B2C,1,? 4.3K,-,2018,www.quppy.com
586,Artano,FinTech,"B2B, C2C",12,? 4.3K,? 5.6K,2021,artano.io
587,Exscudo OU,FinTech,"B2B, B2C",2,? 4.2K,? 80.2K,2016,www.exscudo.com
588,Coinmedia.io,AdTech &,B2B,-,? 4.2K,? 138,2017,coinmedia.io
589,,Creative Tech,,,,,,
590,Waybiller,Transportation,"B2B, B2G",3,? 4.1K,? 11.1K,2017,https://waybiller.com
591,,& Logistics,,,,,,
592,UXDN,Business,B2B,1,? 4.1K,-,2019,https://flowlab.ai
593,,software & HR,,,,,,
594,ChatCreate,Business,"B2B,",4,? 4K,? 13.5K,2018,www.chatcreate.com
595,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
596,,,model,count 2Q,taxes 2Q,2Q,founded,
597,,software & HR,B2B2C,,,,,
598,Bide prints,Advanced,B2B,5,? 4K,? 33.3K,2021,www.bide.ee
599,,Manufacturing,,,,,,
600,,& Industry,,,,,,
601,Appkeep,Business,B2B,3,? 4K,? 16K,2016,https://appkeep.co
602,,software & HR,,,,,,
603,Taut,EdTech,"B2B, B2G,",3,? 4K,-,2019,https://home.tautapp.co/
604,,,B2C,,,,,
605,Soter Analytics,"HealthTech, Life","B2B, B2G",40,? 4K,-,2016,https://soteranalytics.com/
606,,sciences &,,,,,,
607,,Wellness,,,,,,
608,Sentab,Consumer,-,1,? 4K,? 3.1K,2013,https://www.sentab.com/
609,,products and,,,,,,
610,,services,,,,,,
611,Edumus,EdTech,B2B,4,? 4K,-,2020,https://global.edumus.org/
612,GPO,CleanTech,"B2B, B2C,",1,? 3.9K,? 5K,2020,https://www.gpo-tech.com/
613,,,B2B2C,,,,,
614,PocketPro,Consumer,"B2B, C2C,",3,? 3.9K,? 1.8K,2021,www.pocketpro.ee
615,,products and,B2C,,,,,
616,,services,,,,,,
617,Magnetic IP OU,Consumer,"B2B, B2C",1,? 3.9K,? 19.4K,2015,teslaamazing.com
618,,products and,,,,,,
619,,services,,,,,,
620,Mercury Cash,FinTech,B2B2C,5,? 3.9K,? 5K,2019,https://www.mercury.cash/
621,Arf,FinTech,"B2B, B2C,",1,? 3.8K,? 2.4K,2019,https://www.arf.one/
622,,,B2B2C,,,,,
623,C-box,Transportation,"B2B, B2C",2,? 3.8K,-,2021,c-box.eu
624,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
625,,,model,count 2Q,taxes 2Q,2Q,founded,
626,AdoptoMedia,AdTech &,B2B,5,? 3.8K,? 103.5K,2017,http://www.adoptomedia.com/
627,,Creative Tech,,,,,,
628,Fusebox,CleanTech,"B2B,",3,? 3.7K,? 18.4K,2014,www.fusebox.energy
629,,,B2B2C,,,,,
630,Remosi Technology,Communication,"B2B, B2C",2,? 3.6K,-,2019,remosi.com
631,Loti Digital,CyberTech,"B2B, B2G,",1,? 3.6K,? 46.5K,2020,https://lotidigital.com
632,,,B2B2C,,,,,
633,gratico,Business,"B2B, B2C",1,? 3.6K,? 10.5K,2020,https://www.grati.co
634,,software & HR,,,,,,
635,CUPLOOP,CleanTech,"B2B,",4,? 3.6K,-,2018,www.cuploop.com
636,,,B2B2C,,,,,
637,PocketHelper,Consumer,"B2B, B2C,",4,? 3.6K,? 18.9K,2018,https://pockethelper.eu
638,,products and,B2B2C,,,,,
639,,services,,,,,,
640,NutriLoop,CleanTech,"B2B, B2G,",3,? 3.6K,? 14.2K,2018,nutriloop.org
641,,,B2C,,,,,
642,VeeRa,FinTech,B2B,4,? 3.5K,? 42.5K,2016,https://veera.eu/
643,Laava Tech (previously,AgTech &,"B2B, B2C,",3,? 3.5K,? 16.4K,2017,laavatech.com
644,ArtiSun),FoodTech,B2B2C,,,,,
645,Ridline,Communication,B2B,2,? 3.5K,? 13.7K,2016,www.ridline.com
646,Zelos,Communication,B2B,1,? 3.5K,? 7.3K,2018,www.getzelos.com
647,OriginalMy Blockchain,CyberTech,"B2B, B2G",1,? 3.5K,-,2018,https://originalmy.com
648,Woodpecker Software OU,Advanced,B2B,4,? 3.4K,? 28.9K,2015,www.woodpeckersystems.com
649,,Manufacturing,,,,,,
650,,& Industry,,,,,,
651,PopSpot,Communication,"C2C, B2C",1,? 3.4K,? 12.2K,2021,www.popspot.com
652,NeuraKinesis,"HealthTech, Life","B2B, C2C",2,? 3.4K,? 18.3K,2017,http://neurakinesis.eu/
653,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
654,,,model,count 2Q,taxes 2Q,2Q,founded,
655,,sciences &,,,,,,
656,,Wellness,,,,,,
657,Reinvest24,FinTech,"B2B, B2C",1,? 3.4K,-,2017,https://www.reinvest24.com/
658,DocuMental,"HealthTech, Life","B2B, B2C",1,? 3.4K,-,2016,www.documental.ee
659,,sciences &,,,,,,
660,,Wellness,,,,,,
661,A&K Ventures OU,Consumer,B2B,-,? 3.4K,? 42K,2016,https://spicandspan.net/en/
662,,products and,,,,,,
663,,services,,,,,,
664,Snacka!,Communication,"B2B, B2C,",2,? 3.2K,? 5.3K,2021,https://www.snacka.app/
665,,,B2B2C,,,,,
666,VUUHH,Business,"B2B, B2G,",1,? 3.2K,? 69K,2018,https://vuuhh.com
667,,software & HR,B2B2C,,,,,
668,TutorId,EdTech,B2C,1,? 3.2K,-,2015,https://tutor.id/
669,Idyllum Labs,CyberTech,B2B,4,? 3.2K,? 452,2020,https://www.idyllum.com
670,Autolevi,Transportation,"B2B, C2C,",2,? 3.1K,? 8.1K,2013,http://www.autolevi.ee/
671,,& Logistics,B2C,,,,,
672,Kalida Contract,Advanced,"B2B,",1,? 3.1K,? 55K,2020,https://visualize.kalidacontract.com
673,,Manufacturing,B2B2C,,,,,
674,,& Industry,,,,,,
675,Nowescape,AdTech &,"B2B, B2C",1,? 3.1K,? 2K,2016,www.nowescape.com
676,,Creative Tech,,,,,,
677,TimeGiven,"HealthTech, Life",B2C,-,? 3K,-,2017,www.timegiven.eu
678,,sciences &,,,,,,
679,,Wellness,,,,,,
680,Traxby,Consumer,"B2B, B2C",2,? 3K,? 16.7K,2013,www.traxby.com
681,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
682,,,model,count 2Q,taxes 2Q,2Q,founded,
683,smartbnb OU,Business,"B2B,",2,? 3K,? 367.7K,2016,https://smartbnb.io
684,,software & HR,B2B2C,,,,,
685,AIcont,Business,B2B,1,? 2.9K,-,2018,aicont.eu
686,,software & HR,,,,,,
687,Aerostat H2H,Business,B2B2C,4,? 2.9K,? 40K,2020,www.h2h.ee
688,,software & HR,,,,,,
689,PARSIQ,FinTech,"B2B, B2C",5,? 2.9K,? 7.6K,2018,https://www.parsiq.net/
690,ContentQuo,Business,"B2B, B2G",1,? 2.8K,? 105.7K,2015,https://contentquo.com/
691,,software & HR,,,,,,
692,GuestJoy,TravelTech,"B2B,",8,? 2.8K,? 47.8K,2014,https://guestjoy.com/
693,,,B2B2C,,,,,
694,Workurious,Business,"B2B, B2C",1,? 2.8K,-,2018,https://www.workurious.com
695,,software & HR,,,,,,
696,Moonable,FinTech,"B2B, B2G,",2,? 2.8K,? 27.9K,2021,www.moonable.finance
697,,,"C2C, B2C,",,,,,
698,,,B2B2C,,,,,
699,Scalacube,Gaming,B2C,2,? 2.7K,? 799.2K,2019,https://scalacube.com
700,CybExer Technologies,CyberTech,-,25,? 2.7K,? 254K,2016,http://www.cybexer.com/
701,ParamountDax,FinTech,B2C,1,? 2.6K,? 127.6K,2018,www.paramountdax.io
702,Circup,CleanTech,"B2B,",1,? 2.6K,-,2018,https://circup.io/
703,,,B2B2C,,,,,
704,Klovy,TravelTech,-,1,? 2.6K,? 20.6K,2013,http://www.klovy.com/
705,Softbrik,Business,B2B,1,? 2.6K,? 10.1K,2018,https://softbrik.com
706,,software & HR,,,,,,
707,2local,FinTech,"B2B, B2C",1,? 2.6K,? 963,2021,https://2local.io/
708,PROXXIFY,Consumer,"B2B,",2,? 2.5K,-,2020,www.proxxify.net
709,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
710,,,model,count 2Q,taxes 2Q,2Q,founded,
711,,services,,,,,,
712,Hala.ai,Business,B2B,3,? 2.5K,? 420,2017,https://hala.ai/
713,,software & HR,,,,,,
714,BaseTracK,Transportation,B2B,4,? 2.5K,-,2019,www.basetrack.net
715,,& Logistics,,,,,,
716,flexaa,Business,"B2B, B2G,",1,? 2.4K,? 7.9K,2020,flexaa.com
717,,software & HR,B2B2C,,,,,
718,Artineering,AdTech &,"B2B,",1,? 2.4K,? 8.4K,2019,https://artineering.io
719,,Creative Tech,B2B2C,,,,,
720,PANGEYA,Consumer,"B2B,",1,? 2.4K,? 11.9K,2020,https://pangeyagroup.com/en/
721,,products and,B2B2C,,,,,
722,,services,,,,,,
723,Apptastic,AdTech &,B2B,1,? 2.4K,? 350.6K,2019,apptastic.mobi
724,,Creative Tech,,,,,,
725,Official IQ Test,"HealthTech, Life",B2C,2,? 2.4K,-,2020,https://officialiqtests.com
726,,sciences &,,,,,,
727,,Wellness,,,,,,
728,Challenger Solutions,CleanTech,B2B,1,? 2.3K,? 1.6K,2017,https://northwindengineering.com/
729,Kookon,Consumer,-,1,? 2.3K,? 131.5K,2016,https://www.kookon.ee/
730,,products and,,,,,,
731,,services,,,,,,
732,Sunmill,CleanTech,"B2B, B2C",1,? 2.3K,? 8,2020,www.sunmill.energy
733,Gigimot,"HealthTech, Life",B2B,1,? 2.3K,-,2020,https://www.gigimot.com
734,,sciences &,,,,,,
735,,Wellness,,,,,,
736,IPDx,"HealthTech, Life","B2B, B2C",4,? 2.3K,-,2017,www.ipdx.eu
737,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
738,,,model,count 2Q,taxes 2Q,2Q,founded,
739,Votemo,AdTech &,"B2B,",-,? 2.2K,? 583,2018,votemo.eu
740,,Creative Tech,B2B2C,,,,,
741,Woola,CleanTech,B2B,-,? 2.2K,-,2020,woola.xyz
742,Nobe Cars,Advanced,"B2B, B2G,",2,? 2.2K,? 18.1K,2017,www.mynobe.com
743,,Manufacturing,C2C,,,,,
744,,& Industry,,,,,,
745,talents.fund,Business,"B2B, B2C,",2,? 2.2K,? 6.3K,2019,https://talents.fund/
746,,software & HR,B2B2C,,,,,
747,WageCan,FinTech,"B2B, B2C",1,? 2.1K,-,2016,wagecan.com
748,MindChip,Transportation,B2B,2,? 2.1K,? 34K,2019,mindchip.ee
749,,& Logistics,,,,,,
750,Asisia,TravelTech,"B2B,",-,? 2.1K,-,2021,http://asisia.com/en/
751,,,B2B2C,,,,,
752,Piixpay,FinTech,"B2B,",4,? 2.1K,-,2018,https://www.piixpay.com/
753,,,B2B2C,,,,,
754,RingStone,Business,B2B,3,? 2.1K,? 150.1K,2020,https://www.ringstonetech.com
755,,software & HR,,,,,,
756,Oclassica,Consumer,B2C,2,? 2K,-,2020,https://oclassica.com
757,,products and,,,,,,
758,,services,,,,,,
759,Narayana,CyberTech,"B2B, B2C",1,? 2K,? 112.1K,2015,https://narayana.im
760,cyberarch consulting ou,CyberTech,"B2B, B2G,",4,? 2K,? 15K,2018,www.cyberarch.eu
761,,,B2C,,,,,
762,RateChain Solutions OU,Transportation,-,1,? 2K,? 25.3K,2015,http://rate-chain.com/
763,,& Logistics,,,,,,
764,Hygify,"HealthTech, Life","B2B,",3,? 2K,? 148.7K,2018,www.hygify.info
765,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
766,,,model,count 2Q,taxes 2Q,2Q,founded,
767,Vementis Group,"HealthTech, Life",B2B,1,? 2K,? 128K,2013,http://vementis.com/
768,,sciences &,,,,,,
769,,Wellness,,,,,,
770,Rontar Group OU,AdTech &,-,1,? 2K,? 55.7K,2015,http://www.rontar.com
771,,Creative Tech,,,,,,
772,Bidrento,PropTech &,B2B,1,? 2K,? 3.9K,2019,https://bidrento.com/
773,,Construction,,,,,,
774,Sama Sama studios,Gaming,-,2,? 2K,? 8.3K,2015,http://www.samasama-studios.com/
775,CEMAS - Marketing,AdTech &,B2B,2,? 2K,-,2019,http://elemcon.marketing
776,Automation Service,Creative Tech,,,,,,
777,Cyberconnecting,CyberTech,B2B,2,? 1.9K,? 55.2K,2018,https://www.cyberconnecting.net/
778,stallion rockshore,AdTech &,-,2,? 1.9K,? 12.7K,2014,http://www.stallionrockshore.com/
779,,Creative Tech,,,,,,
780,Checkspot,Business,"B2B,",1,? 1.9K,? 539,2017,checkspotapp.com
781,,software & HR,B2B2C,,,,,
782,KOMTERE OU,Consumer,"B2B, B2G,",1,? 1.8K,-,2016,-
783,,products and,"B2C,",,,,,
784,,services,B2B2C,,,,,
785,Artiel Investments OU,"HealthTech, Life","B2B,",1,? 1.8K,-,2013,www.kometa.fit
786,,sciences &,B2B2C,,,,,
787,,Wellness,,,,,,
788,Callmidwife,"HealthTech, Life",-,11,? 1.7K,-,2014,http://callmidwife.com/et/
789,,sciences &,,,,,,
790,,Wellness,,,,,,
791,ScaleDrone,Business,-,2,? 1.7K,? 8.5K,2014,http://www.scaledrone.com/
792,,software & HR,,,,,,
793,Lennuabi,TravelTech,B2C,3,? 1.7K,? 19.1K,2016,https://www.lennuabi.ee/en/
794,Tebo,EdTech,"B2B, C2C,",3,? 1.7K,-,2015,www.tebo.me
795,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
796,,,model,count 2Q,taxes 2Q,2Q,founded,
797,,,B2C,,,,,
798,Shopz.com,Consumer,B2B,13,? 1.7K,? 56.6K,2020,www.shopz.com
799,,products and,,,,,,
800,,services,,,,,,
801,WiseDrive,Consumer,"B2B, B2C",1,? 1.7K,? 489,2019,www.wisedrive.ee
802,,products and,,,,,,
803,,services,,,,,,
804,Myinnergo,"HealthTech, Life",-,2,? 1.7K,? 17.5K,2014,https://www.myinnergo.co.uk/
805,,sciences &,,,,,,
806,,Wellness,,,,,,
807,Cardoo,FinTech,B2B2C,1,? 1.7K,-,2021,https://cardoo.finance
808,VanOnGo,Transportation,-,2,? 1.7K,? 189.3K,2019,https://vanongo.com/
809,,& Logistics,,,,,,
810,Planlogi,Transportation,-,2,? 1.6K,? 9.2K,2018,http://planlogi.ee/
811,,& Logistics,,,,,,
812,ProProtein,AgTech &,B2B,1,? 1.6K,-,2021,https://proprotein.eu/
813,,FoodTech,,,,,,
814,Vok Bikes,Transportation,"B2B,",4,? 1.6K,? 1.4K,2019,https://www.vokbikes.com/
815,,& Logistics,B2B2C,,,,,
816,XENDIZ OU,AdTech &,"B2B,",3,? 1.6K,? 209.4K,2017,xendiz.com
817,,Creative Tech,B2B2C,,,,,
818,Introwise,Business,B2B,2,? 1.6K,-,2020,https://www.introwise.com
819,,software & HR,,,,,,
820,Staffbranding,Business,"B2B,",1,? 1.6K,-,2017,www.staffbranding.com
821,,software & HR,B2B2C,,,,,
822,TechNovator,Consumer,"B2B, B2C",1,? 1.6K,-,2013,technovator.co
823,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
824,,,model,count 2Q,taxes 2Q,2Q,founded,
825,Falbrock OU,Consumer,"B2B,",2,? 1.5K,? 20.3K,2016,suppama.com
826,,products and,B2B2C,,,,,
827,,services,,,,,,
828,PayTipTop,FinTech,B2B,-,? 1.5K,? 170,2018,www.paytiptop.com
829,Gewodo,Business,B2B,3,? 1.5K,? 6.4K,2020,https://gewodo.com
830,,software & HR,,,,,,
831,Gattai,Communication,"B2B, B2C",1,? 1.5K,-,2019,https://www.gatt.ai
832,Dilesy,EdTech,"B2C,",2,? 1.5K,? 12.8K,2013,https://dilesy.com/
833,,,B2B2C,,,,,
834,Clipman,AdTech &,B2B,-,? 1.5K,-,2016,http://clipman.com/
835,,Creative Tech,,,,,,
836,Pridegamesstudio,Gaming,B2C,1,? 1.5K,? 1.5M,2018,https://www.pgstudio.io
837,Najafov Digital OU,EdTech,"B2B, B2C",2,? 1.5K,? 8.1K,2017,https://www.najafov.co/
838,LearnWise,EdTech,"B2B, B2G",2,? 1.5K,? 14.6K,2020,https://www.learnwise.io
839,Ultra,Gaming,B2C,-,? 1.5K,? 348.7K,2018,www.ultra.io
840,WaardeX OU,AdTech &,"B2B,",1,? 1.5K,? 204.4K,2017,https://waardex.com/
841,,Creative Tech,B2B2C,,,,,
842,Chain TLM,Transportation,B2B,1,? 1.5K,-,2019,www.chaintlm.com
843,,& Logistics,,,,,,
844,Friedegggames OU,Gaming,B2C,1,? 1.5K,? 383.8K,2018,https://friedeggames.com/
845,Stakin,FinTech,"B2B, B2C,",10,? 1.4K,? 64.8K,2020,https://stakin.com
846,,,B2B2C,,,,,
847,Iffent,PropTech &,"B2B, C2C,",1,? 1.4K,-,2019,iffent.ee
848,,Construction,B2C,,,,,
849,Crassula,FinTech,B2B,2,? 1.4K,-,2017,http://crassula.io
850,TRIT,Business,"B2B, B2C,",2,? 1.4K,-,2018,https://about.trit.pro/platform
851,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
852,,,model,count 2Q,taxes 2Q,2Q,founded,
853,,software & HR,B2B2C,,,,,
854,Capster,"HealthTech, Life",-,2,? 1.4K,? 22.4K,2014,https://capster.ee/
855,,sciences &,,,,,,
856,,Wellness,,,,,,
857,Adovinci,AdTech &,B2B,3,? 1.4K,? 3.3K,2017,www.adovinci.com
