,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
427,Worksup,AdTech &,"B2B, B2G",4,? 13.9K,? 44.3K,2018,https://www.worksup.com/
428,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
429,,,model,count 3Q,taxes 3Q,3Q,founded,
430,,Creative Tech,,,,,,
431,Mekl,Business,B2B,3,? 13.6K,? 67.8K,2019,https://www.mekl.io/
432,,software & HR,,,,,,
433,self-driving ELMO Rent,Transportation,"B2B, B2C,",13,? 13.6K,? 269.4K,2017,www.elmorent.ee
434,,& Logistics,B2B2C,,,,,
435,MOST TECHNOLOGY,Business,"B2B,",3,? 13.5K,-,2021,https://most.technology
436,,software & HR,B2B2C,,,,,
437,Hausing,PropTech &,"B2B, B2C,",2,? 13.5K,? 11.2K,2017,www.hausing.ee
438,,Construction,B2B2C,,,,,
439,Autlo OU,Transportation,B2B2C,7,? 13.5K,? 163.9K,2013,www.autlo.com
440,,& Logistics,,,,,,
441,ForPeeps Payments,FinTech,B2B2C,2,? 13.5K,? 25.9K,2018,https://forpeeps.eu
442,Reverse Resources,CleanTech,B2B,2,? 13.4K,? 44.5K,2014,http://www.reverseresources.net
443,Supervisely,Business,B2B,3,? 13.3K,? 170.5K,2020,https://supervise.ly
444,,software & HR,,,,,,
445,SOMA Smart Home,Consumer,"B2B, B2C",8,? 13.2K,-,2013,www.somasmarthome.com
446,,products and,,,,,,
447,,services,,,,,,
448,IMEPILT STUDIOS,Communication,B2B2C,15,? 13K,? 109.4K,2017,www.imepilt.com
449,Dermtest OU,"HealthTech, Life","B2B, B2G,",4,? 12.9K,? 31.9K,2013,www.dermtest.com
450,,sciences &,B2B2C,,,,,
451,,Wellness,,,,,,
452,CostPocket,FinTech,B2B,4,? 12.7K,? 87.8K,2016,https://www.costpocket.com
453,Vegvisir,Advanced,"B2B, B2G",1,? 12.7K,? 4.3K,2021,https://vegvisir.ee
454,,Manufacturing,,,,,,
455,,& Industry,,,,,,
456,Find Fashion,AdTech &,B2B,5,? 12.7K,? 71.8K,2019,find.fashion
457,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
458,,,model,count 3Q,taxes 3Q,3Q,founded,
459,Teamweek,Business,-,3,? 12.7K,? 542.8K,2017,https://teamweek.com/
460,,software & HR,,,,,,
461,Fairown,FinTech,B2B,5,? 12.6K,-,2018,www.fairown.com
462,InstaComm,Business,B2B,3,? 12.6K,? 535.5K,2019,https://instacomm.de/
463,,software & HR,,,,,,
464,Geneto,"HealthTech, Life","B2C,",4,? 12.6K,? 27.2K,2016,https://geneto.com/
465,,sciences &,B2B2C,,,,,
466,,Wellness,,,,,,
467,DATA CORPORATION OU,Business,"B2B, B2G,",3,? 12.6K,? 51.7K,2018,https://identix.one
468,,software & HR,B2B2C,,,,,
469,Eliis,EdTech,"B2B, B2G,",6,? 12.3K,? 54.6K,2013,www.eliis.ee
470,,,B2C,,,,,
471,Narayana,CyberTech,"B2B, B2C",4,? 12.3K,? 152.1K,2015,https://narayana.im
472,Binalyze,CyberTech,"B2B, B2C",1,? 12.1K,? 216.2K,2018,www.binalyze.com
473,Companio (formerly Your,Business,B2B,5,? 12.1K,? 193.9K,2018,https://companio.co
474,Company In Estonia),software & HR,,,,,,
475,cyberarch consulting ou,CyberTech,"B2B, B2G,",4,? 12.1K,? 55.5K,2018,www.cyberarch.eu
476,,,B2C,,,,,
477,Wert,FinTech,"B2B,",5,? 12.1K,-,2020,wert.io
478,,,B2B2C,,,,,
479,Videolevels OU,Consumer,B2B,5,? 12K,? 41.3K,2016,www.videolevels.com
480,,products and,,,,,,
481,,services,,,,,,
482,ExtendLaw OU,Business,B2B,4,? 12K,? 83K,2016,http://extendlaw.com/
483,,software & HR,,,,,,
484,Ninja Solutions,PropTech &,-,-,? 12K,? -60000,2012,https://ninja.solutions/
485,,Construction,,,,,,
486,Synbase,"HealthTech, Life","B2B, B2G",9,? 11.8K,? 150.7K,2016,https://synbase.eu/
487,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
488,,,model,count 3Q,taxes 3Q,3Q,founded,
489,,sciences &,,,,,,
490,,Wellness,,,,,,
491,Hundred5,Business,-,2,? 11.3K,? 150.5K,2017,http://hundred5.com/
492,,software & HR,,,,,,
493,Hanse Digital Access,FinTech,B2B2C,6,? 11.1K,? 1.3K,2018,www.hansedigitalaccess.com
494,Erplybooks,FinTech,-,5,? 11K,? 39.7K,2011,https://www.erplybooks.com/
495,Introwise,Business,B2B,1,? 11K,? 57.7K,2020,https://www.introwise.com
496,,software & HR,,,,,,
497,Botguard,CyberTech,B2B,2,? 10.9K,? 126.6K,2019,https://botguard.net
498,Rephop,FinTech,B2B,2,? 10.9K,? 47.6K,2013,https://www.rephop.com/
499,Mercury Cash,FinTech,B2B2C,4,? 10.9K,? 42.4K,2019,https://www.mercury.cash/
500,InfraFly,Business,B2B,2,? 10.9K,? 1.9K,2017,https://oms.infrafly.ee/
501,,software & HR,,,,,,
502,Upty,Consumer,B2C,6,? 10.7K,-,2018,upty.ee
503,,products and,,,,,,
504,,services,,,,,,
505,BugBox Ltd,AgTech &,"B2B, B2C",6,? 10.5K,? 9.2K,2015,www.bugbox.ee
506,,FoodTech,,,,,,
507,guavaHR,Communication,B2B,7,? 10.4K,? 16.4K,2018,www.guavahr.com
508,Grunfin,FinTech,B2C,-,? 10.3K,? 2.5K,2020,www.grunfin.com
509,Viveo Health,"HealthTech, Life","B2B, B2C",22,? 10.2K,-,2017,www.viveohealth.com
510,,sciences &,,,,,,
511,,Wellness,,,,,,
512,Patchstack,CyberTech,B2B,3,? 10.2K,? 35.7K,2017,https://www.patchstack.com/
513,Dexatel,Communication,"B2B,",2,? 9.9K,? 3.2M,2015,https://dexatel.com/
514,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
515,,,model,count 3Q,taxes 3Q,3Q,founded,
516,Allies,Business,B2B,3,? 9.8K,? 59.9K,2018,https://allies.digital
517,,software & HR,,,,,,
518,Transformative AI OU,"HealthTech, Life",-,2,? 9.8K,? 29.2K,2017,http://transformative.ai/
519,,sciences &,,,,,,
520,,Wellness,,,,,,
521,Navicup,TravelTech,"B2G,",5,? 9.5K,? 15.8K,2019,navicup.com
522,,,B2B2C,,,,,
523,Excipio,Business,-,1,? 9.3K,? 65.3K,2012,http://www.benuevo.com/
524,,software & HR,,,,,,
525,Digiotouch,Business,"B2B, B2C,",-,? 9.1K,? 746,2018,https://www.digiotouch.com
526,,software & HR,B2B2C,,,,,
527,Leadfinder,Business,B2B,4,? 9.1K,? 69.5K,2020,www.leadfinder.ai
528,,software & HR,,,,,,
529,VeeRa,FinTech,B2B,3,? 9.1K,? 68.3K,2016,https://veera.eu/
530,Spaceit,SpaceTech,"B2B,",4,? 9K,? 126.4K,2015,https://www.spaceit.eu/
531,,,B2B2C,,,,,
532,Ultra,Gaming,B2C,2,? 9K,? 383.3K,2018,www.ultra.io
533,New Garage Time,Business,-,4,? 8.9K,? 55.1K,2011,http://www.newtime.ee/
534,,software & HR,,,,,,
535,Digital Wedding!,Consumer,"B2G, B2C",2,? 8.8K,? 34.5K,2019,www.securetech.ee/dw
536,,products and,,,,,,
537,,services,,,,,,
538,Medihub,"HealthTech, Life",B2B,16,? 8.7K,-,2015,https://medihub.me/en
539,,sciences &,,,,,,
540,,Wellness,,,,,,
541,reWiLD,CleanTech,"B2B, B2G",6,? 8.4K,? 33.4K,2013,www.rewild.ee
542,Liigu,TravelTech,B2C,4,? 8.3K,? 45.7K,2021,https://liigu.me
543,Machineric,Business,B2B,3,? 8.2K,? 11.3K,2020,https://machineric.com
544,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
545,,,model,count 3Q,taxes 3Q,3Q,founded,
546,,software & HR,,,,,,
547,SetGo,Business,B2B,2,? 8.2K,? 28.6K,2019,https://www.setgo.ee/
548,,software & HR,,,,,,
549,KrattWorks,CleanTech,"B2B, B2G,",2,? 8K,? 5.5K,2018,www.krattworks.com
550,,,"B2C,",,,,,
551,,,B2B2C,,,,,
552,Vocal Image,EdTech,B2C,1,? 8K,? 142.8K,2021,https://www.vocalimage.app/
553,Triumf Health,"HealthTech, Life",B2B,3,? 7.6K,? 19.8K,2018,http://triumf.health/
554,,sciences &,,,,,,
555,,Wellness,,,,,,
556,Bacca,Business,"B2B, B2G,",4,? 7.5K,-,2018,baccasoft.com
557,,software & HR,B2B2C,,,,,
558,PRNEWS.IO,AdTech &,"B2B,",1,? 7.4K,? 629.3K,2018,https://prnews.io
559,,Creative Tech,B2B2C,,,,,
560,Up Catalyst,CleanTech,B2B,6,? 7.4K,? 7.4K,2019,https://www.upcatalyst.com/
561,Apptastic,AdTech &,B2B,1,? 7.4K,? 497.3K,2019,apptastic.mobi
562,,Creative Tech,,,,,,
563,BHC Laboratory,CyberTech,-,2,? 7.3K,? 289.1K,2012,https://www.bhclab.com/
564,GDPR Register,Business,B2B,1,? 7.3K,? 32.6K,2018,www.gdprregister.eu
565,,software & HR,,,,,,
566,UXDN,Business,B2B,1,? 7K,-,2019,https://flowlab.ai
567,,software & HR,,,,,,
568,NutriLoop,CleanTech,"B2B, B2G,",5,? 7K,? 2K,2018,nutriloop.org
569,,,B2C,,,,,
570,TutorId,EdTech,B2C,2,? 7K,? 8.7K,2015,https://tutor.id/
571,QDO,Business,B2B,5,? 6.9K,? 86.4K,2019,https://qdo.ee/
572,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
573,,,model,count 3Q,taxes 3Q,3Q,founded,
574,Falbrock OU,Consumer,"B2B,",-,? 6.8K,? 101.2K,2016,suppama.com
575,,products and,B2B2C,,,,,
576,,services,,,,,,
577,Exscudo OU,FinTech,"B2B, B2C",1,? 6.7K,? 8.7K,2016,www.exscudo.com
578,Voxmate,Consumer,B2C,2,? 6.6K,-,2021,https://voxmate.com
579,,products and,,,,,,
580,,services,,,,,,
581,Adact,AdTech &,B2B,4,? 6.6K,? 57.5K,2019,www.adact.me
582,,Creative Tech,,,,,,
583,FanSifter,AdTech &,B2B,3,? 6.5K,? 4.9K,2019,https://fansifter.com/
584,,Creative Tech,,,,,,
585,Traxby,Consumer,"B2B, B2C",6,? 6.5K,? 24.1K,2013,www.traxby.com
586,,products and,,,,,,
587,,services,,,,,,
588,Mentornaut,EdTech,B2C,6,? 6.5K,-,2020,https://mentornaut.ee
589,QPage.one,Business,B2B,3,? 6.3K,? 4.7K,2020,https://www.qpage.one/
590,,software & HR,,,,,,
591,HUGO.legal,Business,"B2B, C2C",6,? 6.2K,? 174.7K,2015,www.hugo.legal
592,,software & HR,,,,,,
593,CareMate,Consumer,C2C,5,? 6.2K,? 13.3K,2017,www.caremate.ee
594,,products and,,,,,,
595,,services,,,,,,
596,Operose Labs OU,Business,B2B,2,? 6.1K,? 1.1K,2017,www.operose.io
597,,software & HR,,,,,,
598,FashLab,AdTech &,B2B2C,3,? 6K,? 298.5K,2016,www.fashlab.com
599,,Creative Tech,,,,,,
600,Marketing Sharks,AdTech &,-,6,? 6K,? 36.5K,2012,http://www.marketingsharks.ee/
601,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
602,,,model,count 3Q,taxes 3Q,3Q,founded,
603,Klovy,TravelTech,-,1,? 6K,? 43.4K,2013,http://www.klovy.com/
604,Crezu,FinTech,B2C,2,? 6K,? 5.4M,2018,crezu.com
605,Sentab,Consumer,-,2,? 6K,? 147,2013,https://www.sentab.com/
606,,products and,,,,,,
607,,services,,,,,,
608,Fienta,AdTech &,"B2B, B2C",2,? 5.8K,? 76.9K,2014,https://fienta.com/
609,,Creative Tech,,,,,,
610,Elsavie,"HealthTech, Life","B2B, B2C",7,? 5.7K,? 34K,2020,www.elsavie.com
611,,sciences &,,,,,,
612,,Wellness,,,,,,
613,Calidity,CleanTech,B2B,7,? 5.6K,? 43.5K,2016,https://www.calidityapp.com/
614,Bladestorm,Gaming,B2C,2,? 5.6K,? 427.4K,2020,bladestorm.org
615,FACT Industries,SpaceTech,B2B,4,? 5.5K,? 35.6K,2017,www.fact-industries.com
616,KosherDev,AgTech &,-,1,? 5.5K,? 58.1K,2014,https://kosherdev.com/
617,,FoodTech,,,,,,
618,Larva.io,PropTech &,"B2B,",1,? 5.5K,? 14.4K,2019,https://www.larva.io/
619,,Construction,B2B2C,,,,,
620,Omniwire Estonia,FinTech,B2B2C,5,? 5.3K,-,2020,omniwire.com
621,Scalacube,Gaming,B2C,1,? 5.2K,? 1.5M,2019,https://scalacube.com
622,Creatomus Solutions,PropTech &,B2B,13,? 5K,? 18.6K,2015,https://www.creatomus.com
623,,Construction,,,,,,
624,Teremarket,Business,-,2,? 4.9K,? 226K,2013,http://teremarkets.com/index.html
625,,software & HR,,,,,,
626,DocuMental,"HealthTech, Life","B2B, B2C",1,? 4.9K,-,2016,www.documental.ee
627,,sciences &,,,,,,
628,,Wellness,,,,,,
629,AdoptoMedia,AdTech &,B2B,6,? 4.9K,? 64.9K,2017,http://www.adoptomedia.com/
630,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
631,,,model,count 3Q,taxes 3Q,3Q,founded,
632,,Creative Tech,,,,,,
633,Ari Care,CleanTech,"B2B, B2C,",3,? 4.9K,? 10.1K,2021,https://ari.shop
634,,,B2B2C,,,,,
635,ContentQuo,Business,"B2B, B2G",1,? 4.8K,? 52.9K,2015,https://contentquo.com/
636,,software & HR,,,,,,
637,Autolevi,Transportation,"B2B, C2C,",3,? 4.8K,? 40.1K,2013,http://www.autolevi.ee/
638,,& Logistics,B2C,,,,,
639,Gallerist,AdTech &,-,2,? 4.8K,? 2.9K,2014,http://galleristapp.com/
640,,Creative Tech,,,,,,
641,BookSwap,Consumer,"C2C,",4,? 4.8K,? 6.2K,2016,www.bookswap.co.uk
642,,products and,B2B2C,,,,,
643,,services,,,,,,
644,Praktikal,EdTech,"B2B, B2G,",4,? 4.8K,-,2021,https://praktikal.ee
645,,,B2C,,,,,
646,Woodpecker Software OU,Advanced,B2B,4,? 4.8K,? 45.8K,2015,www.woodpeckersystems.com
647,,Manufacturing,,,,,,
648,,& Industry,,,,,,
649,Merkuur OU / Mobile,EdTech,"B2B, B2G,",3,? 4.7K,? 65.3K,2016,https://www.merkuur.eu/summary
650,Workshops,,B2B2C,,,,,
651,Sentinel dVPN,CyberTech,B2C,-,? 4.7K,? 15.1K,2021,https://sentinel.co
652,EnderTuring,Business,B2B,1,? 4.6K,? 31.8K,2018,https://enderturing.com
653,,software & HR,,,,,,
654,BaBash,Consumer,B2B2C,3,? 4.6K,? 5.5K,2018,babash.eu
655,,products and,,,,,,
656,,services,,,,,,
657,Sama Sama studios,Gaming,-,4,? 4.5K,? 22.1K,2015,http://www.samasama-studios.com/
658,TranslateWise,Business,"B2B,",1,? 4.4K,-,2018,www.translatewise.com
659,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
660,,,model,count 3Q,taxes 3Q,3Q,founded,
661,MeGusto,AgTech &,-,2,? 4.4K,? 19.6K,2014,http://megusto.ee/
662,,FoodTech,,,,,,
663,Themo,CleanTech,B2B,1,? 4.4K,? 11.2K,2014,https://themo.io/
664,Appkeep,Business,B2B,1,? 4.3K,? 29.1K,2016,https://appkeep.co
665,,software & HR,,,,,,
666,WIP (workinpeace.io),Business,"B2B,",2,? 4.3K,? 6.4K,2018,https://workinpeace.io/venues/
667,,software & HR,B2B2C,,,,,meetings
668,Artano,FinTech,"B2B, C2C",12,? 4.3K,? 5.6K,2021,artano.io
669,Lennuabi,TravelTech,B2C,2,? 4.1K,? 18.8K,2016,https://www.lennuabi.ee/en/
670,Airpatrol,CleanTech,-,2,? 4K,? 71K,2012,http://www.airpatrol.eu/
671,Soter Analytics,"HealthTech, Life","B2B, B2G",40,? 4K,-,2016,https://soteranalytics.com/
672,,sciences &,,,,,,
673,,Wellness,,,,,,
674,Piixpay,FinTech,"B2B,",4,? 3.9K,? 421,2018,https://www.piixpay.com/
675,,,B2B2C,,,,,
676,MyDello,Transportation,B2B,1,? 3.9K,? 292.3K,2018,MyDello.com
677,,& Logistics,,,,,,
678,Edumus,EdTech,B2B,2,? 3.9K,-,2020,https://global.edumus.org/
679,OPTIMO Robotics,Advanced,B2B,2,? 3.9K,? 44K,2020,optimo.ee
680,,Manufacturing,,,,,,
681,,& Industry,,,,,,
682,VidiPost,AdTech &,"B2B,",1,? 3.8K,? -5710,2019,www.vidipost.com
683,,Creative Tech,B2B2C,,,,,
684,Moticheck,Business,B2B,2,? 3.8K,? 2.7K,2021,moticheck.com
685,,software & HR,,,,,,
686,Taut,EdTech,"B2B, B2G,",-,? 3.7K,? 141,2019,https://home.tautapp.co/
687,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
688,,,model,count 3Q,taxes 3Q,3Q,founded,
689,WiseDrive,Consumer,"B2B, B2C",2,? 3.7K,? 5.5K,2019,www.wisedrive.ee
690,,products and,,,,,,
691,,services,,,,,,
692,Loti Digital,CyberTech,"B2B, B2G,",1,? 3.6K,? 46.5K,2020,https://lotidigital.com
693,,,B2B2C,,,,,
694,Paratus,CyberTech,"B2B, B2G",1,? 3.5K,? 1.9K,2019,www.paratus.io
695,Reinvest24,FinTech,"B2B, B2C",-,? 3.5K,? 153.9K,2017,https://www.reinvest24.com/
696,YuMuuv,"HealthTech, Life","B2B,",2,? 3.4K,? 45.9K,2019,https://yumuuv.com
697,,sciences &,B2B2C,,,,,
698,,Wellness,,,,,,
699,RingStone,Business,B2B,1,? 3.4K,? 79.5K,2020,https://www.ringstonetech.com
700,,software & HR,,,,,,
701,Consorto,PropTech &,"B2B,",1,? 3.4K,? 3.2K,2017,www.consorto.com
702,,Construction,B2B2C,,,,,
703,Planyard,PropTech &,B2B,2,? 3.3K,? 22.5K,2018,https://www.planyard.com
704,,Construction,,,,,,
705,Coinmedia.io,AdTech &,B2B,1,? 3.3K,? 235.7K,2017,coinmedia.io
706,,Creative Tech,,,,,,
707,ChatCreate,Business,"B2B,",-,? 3.3K,? 19.8K,2018,www.chatcreate.com
708,,software & HR,B2B2C,,,,,
709,Snacka!,Communication,"B2B, B2C,",2,? 3.2K,? 5.3K,2021,https://www.snacka.app/
710,,,B2B2C,,,,,
711,Quppy,FinTech,B2B2C,1,? 3.2K,-,2018,www.quppy.com
712,Sunmill,CleanTech,"B2B, B2C",1,? 3.1K,? 23.1K,2020,www.sunmill.energy
713,Binaryx,FinTech,"B2B, C2C,",1,? 3.1K,-,2019,https://www.binaryx.com
714,,,B2C,,,,,
715,gratico,Business,"B2B, B2C",1,? 3K,? 17.5K,2020,https://www.grati.co
716,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
717,,,model,count 3Q,taxes 3Q,3Q,founded,
718,Remotely,Communication,"B2B, B2C",-,? 3K,-,2017,https://remotely.ee
719,REXR,Gaming,"B2B, B2C",2,? 2.9K,? 9.3K,2018,www.rexr.io
720,NeuraKinesis,"HealthTech, Life","B2B, C2C",2,? 2.9K,? 36.2K,2017,http://neurakinesis.eu/
721,,sciences &,,,,,,
722,,Wellness,,,,,,
723,GPO,CleanTech,"B2B, B2C,",2,? 2.8K,? 14.3K,2020,https://www.gpo-tech.com/
724,,,B2B2C,,,,,
725,ParamountDax,FinTech,B2C,1,? 2.8K,? 43.3K,2018,www.paramountdax.io
726,Moonable,FinTech,"B2B, B2G,",2,? 2.8K,? 27.9K,2021,www.moonable.finance
727,,,"C2C, B2C,",,,,,
728,,,B2B2C,,,,,
729,Cake Print,Consumer,"B2B, B2C",-,? 2.8K,-,2018,printly.ee
730,,products and,,,,,,
731,,services,,,,,,
732,Vementis Group,"HealthTech, Life",B2B,1,? 2.7K,? 119.4K,2013,http://vementis.com/
733,,sciences &,,,,,,
734,,Wellness,,,,,,
735,Zubax Robotics OU,SpaceTech,"B2B, B2G",3,? 2.7K,-,2015,https://zubax.com/telega
736,Magnetic IP OU,Consumer,"B2B, B2C",1,? 2.7K,? 13.5K,2015,teslaamazing.com
737,,products and,,,,,,
738,,services,,,,,,
739,Lucky Wheel,AdTech &,B2B,-,? 2.7K,-,2020,https://luckywheel.io
740,,Creative Tech,,,,,,
741,PocketPro,Consumer,"B2B, C2C,",2,? 2.7K,-,2021,www.pocketpro.ee
742,,products and,B2C,,,,,
743,,services,,,,,,
744,Einsteins Square,EdTech,B2B2C,2,? 2.7K,? 323.7K,2018,https://square.lepreschools.com
745,ForkLog Group OU,Communication,"B2B, B2C",-,? 2.7K,? 55.4K,2018,https://forklog.com/
746,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
747,,,model,count 3Q,taxes 3Q,3Q,founded,
748,WAPI,Transportation,B2B,2,? 2.5K,? 617.5K,2019,https://www.wapi.com
749,,& Logistics,,,,,,
750,PROXXIFY,Consumer,"B2B,",2,? 2.5K,-,2020,www.proxxify.net
751,,products and,B2B2C,,,,,
752,,services,,,,,,
753,Malkarak OU,"HealthTech, Life",B2C,1,? 2.5K,? 41.4K,2018,https://www.undoapp.com/
754,,sciences &,,,,,,
755,,Wellness,,,,,,
756,CEMAS - Marketing,AdTech &,B2B,2,? 2.4K,-,2019,http://elemcon.marketing
757,Automation Service,Creative Tech,,,,,,
758,WageCan,FinTech,"B2B, B2C",1,? 2.4K,-,2016,wagecan.com
759,Official IQ Test,"HealthTech, Life",B2C,2,? 2.4K,-,2020,https://officialiqtests.com
760,,sciences &,,,,,,
761,,Wellness,,,,,,
762,Myinnergo,"HealthTech, Life",-,2,? 2.4K,? 8.7K,2014,https://www.myinnergo.co.uk/
763,,sciences &,,,,,,
764,,Wellness,,,,,,
765,Nevermatter OU,Gaming,B2B,-,? 2.4K,? 10.9K,2016,built.
766,Challenger Solutions,CleanTech,B2B,1,? 2.3K,? 11.8K,2017,https://northwindengineering.com/
767,ALPA Kids,EdTech,"B2B, B2G,",6,? 2.3K,? 4.6K,2018,https://alpakids.com/
768,,,B2C,,,,,
769,Iffent,PropTech &,"B2B, C2C,",1,? 2.3K,-,2019,iffent.ee
770,,Construction,B2C,,,,,
771,Mobinner,AdTech &,"B2B, B2C",2,? 2.2K,-,2017,https://mobinner.com
772,,Creative Tech,,,,,,
773,fetchM,AdTech &,"B2C,",1,? 2.2K,-,2019,fetchm.app
774,,Creative Tech,B2B2C,,,,,
775,TwogNation,Gaming,B2C,1,? 2.2K,? 115.3K,2017,www.twoghub.com
776,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
777,,,model,count 3Q,taxes 3Q,3Q,founded,
778,Vespia,CyberTech,B2B,3,? 2.2K,? 4.5K,2020,https://vespia.io/
779,Contester,Communication,"B2B,",-,? 2.2K,-,2020,https://contester.net
780,,,B2B2C,,,,,
781,Vriendly,Gaming,"B2B, B2G",1,? 2.2K,-,2021,https://Vriendly.co
782,Hoovi,FinTech,B2B,1,? 2.1K,? 50.2K,2018,www.hoovi.ee
783,Linster,FinTech,B2C,1,? 2.1K,-,2018,www.linsterinvest.com
784,Asisia,TravelTech,"B2B,",-,? 2.1K,-,2021,http://asisia.com/en/
785,,,B2B2C,,,,,
786,Onde,Transportation,B2B,1,? 2K,? 523.8K,2018,https://onde.app
787,,& Logistics,,,,,,
788,Oclassica,Consumer,B2C,2,? 2K,-,2020,https://oclassica.com
789,,products and,,,,,,
790,,services,,,,,,
791,Rontar Group OU,AdTech &,-,-,? 2K,? 44.2K,2015,http://www.rontar.com
792,,Creative Tech,,,,,,
793,Planlogi,Transportation,-,2,? 1.9K,? 17.3K,2018,http://planlogi.ee/
794,,& Logistics,,,,,,
795,HiStaff,Business,B2C,1,? 1.9K,? 657,2021,https://histaff.io
796,,software & HR,,,,,,
797,Dilesy,EdTech,"B2C,",2,? 1.9K,? 9.1K,2013,https://dilesy.com/
798,,,B2B2C,,,,,
799,Headtime OU,EdTech,B2C,2,? 1.9K,-,2013,https://www.facebook.com/
800,,,,,,,,helpahead/
801,VanOnGo,Transportation,-,2,? 1.8K,? 136.2K,2019,https://vanongo.com/
802,,& Logistics,,,,,,
803,Cyber Boxer,CyberTech,"B2B,",2,? 1.8K,-,2019,www.cyberboxer.com
804,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
805,,,model,count 3Q,taxes 3Q,3Q,founded,
806,Graspic,Consumer,"B2C,",-,? 1.8K,? 607,2018,graspic.app
807,,products and,B2B2C,,,,,
808,,services,,,,,,
809,SPARQ OU,FinTech,"B2B, B2C",-,? 1.8K,? 136.3K,2019,https://sparq.eu/
810,Veloxmobile OU,EdTech,B2C,3,? 1.8K,-,2017,https://multikey.app/
811,hi.com,FinTech,"B2B, B2C,",3,? 1.7K,-,2020,hi.com
812,,,B2B2C,,,,,
813,Wisora Financial Planning,FinTech,"B2B, B2G",1,? 1.7K,? 10.1K,2020,https://www.wisora.com/
814,Cardoo,FinTech,B2B2C,1,? 1.7K,-,2021,https://cardoo.finance
815,Tebo,EdTech,"B2B, C2C,",2,? 1.7K,-,2015,www.tebo.me
816,,,B2C,,,,,
817,CTF Tech,CyberTech,"B2B, B2G,",4,? 1.6K,? 7.3K,2020,www.ctftech.com
818,,,"C2C, B2C",,,,,
819,DataCalculus,Business,B2B,2,? 1.6K,? 2.7K,2019,https://datacalculus.com/
820,,software & HR,,,,,,
821,Noise Machine,AdTech &,-,1,? 1.6K,? 8.1K,2017,https://noisemachine.eu/
822,,Creative Tech,,,,,,
823,Gattai,Communication,"B2B, B2C",1,? 1.6K,-,2019,https://www.gatt.ai
824,Staffbranding,Business,"B2B,",1,? 1.6K,-,2017,www.staffbranding.com
825,,software & HR,B2B2C,,,,,
826,The Maiden,Gaming,B2C,1,? 1.5K,-,2019,https://blindfoxstudio.com/
827,Pridegamesstudio,Gaming,B2C,1,? 1.5K,? 165K,2018,https://www.pgstudio.io
828,Stakin,FinTech,"B2B, B2C,",10,? 1.4K,? 64.8K,2020,https://stakin.com
829,,,B2B2C,,,,,
830,Evenstad,Business,B2B,5,? 1.4K,-,2020,https://evenstad.ee
831,Name,Sector,Business,Employee,Employment,Turnover,Year,Webpage
832,,,model,count 3Q,taxes 3Q,3Q,founded,
833,SATU Laboratory,"HealthTech, Life","B2B, B2C,",1,? 1.4K,? 24.1K,2015,www.satulaboratory.com
834,,sciences &,B2B2C,,,,,
835,,Wellness,,,,,,
836,Najafov Digital OU,EdTech,"B2B, B2C",2,? 1.4K,-,2017,https://www.najafov.co/
837,TRIT,Business,"B2B, B2C,",2,? 1.4K,-,2018,https://about.trit.pro/platform
838,,software & HR,B2B2C,,,,,
839,Capster,"HealthTech, Life",-,2,? 1.4K,? 14K,2014,https://capster.ee/
840,,sciences &,,,,,,
841,,Wellness,,,,,,
842,LearnWise,EdTech,"B2B, B2G",2,? 1.4K,? 3.6K,2020,https://www.learnwise.io
843,Raison,FinTech,"B2B, B2C",1,? 1.4K,? 7.6K,2017,raison.app
844,Local Guide OU,TravelTech,"C2C, B2C",1,? 1.3K,? 2.1K,2012,www.likealocalguide.com
845,Zeew,Transportation,B2B,1,? 1.3K,? 116.5K,2017,http://zeew.eu
846,,& Logistics,,,,,,
847,Pagerr,Advanced,B2B,1,? 1.3K,? 102.3K,2019,pagerr.net
848,,Manufacturing,,,,,,
849,,& Industry,,,,,,
850,Adeo imaging,Business,-,1,? 1.3K,? 5.2K,2014,http://adeoimaging.ee/
851,,software & HR,,,,,,
852,zerply,AdTech &,-,1,? 1.3K,? 5.2K,2012,http://www.zerply.com/
853,,Creative Tech,,,,,,
854,SeekingWolf OU,AdTech &,"B2B, B2C",1,? 1.2K,-,2017,http://seekingwolf.com.
855,,Creative Tech,,,,,,
856,Forestbook,AgTech &,B2B,1,? 1.2K,? 38.5K,2018,https://www.forestbook.com
857,,FoodTech,,,,,,
858,Smart Touch Systems,Consumer,B2B2C,-,? 1.2K,? 15K,2019,www.smarttouchsystems.com
